"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"svy2743","latifolia","-123.39027","39.228171","Oregon ash","","2019-01-01","","Mendocino","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2750","latifolia","-122.769957","38.059099","Oregon ash","","2019-09-05","Marin Municipal Water District","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2751","latifolia","-122.773579","38.066177","Oregon ash","","2019-09-05","Marin Municipal Water District","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2807","latifolia","-122.759814","38.05267","Oregon ash","","2019-10-03","Marin Municipal Water District","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2845","latifolia","-122.75277","38.04713","Oregon ash","","2019-10-24","Marin Municipal Water District","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2846","latifolia","-122.7544","38.04784","Oregon ash","","2019-10-03","Marin Municipal Water District","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2889","latifolia","-118.895743","36.452905","Oregon ash","","2018-09-01","","Tulare","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2890","latifolia","-120.391807","38.070202","Oregon ash","","2019-08-14","","Tuolumne","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2997","latifolia","-123.122004","39.375269","Oregon ash","","2018-06-18","","Mendocino","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2998","latifolia","-121.62015","38.477995","Oregon ash","","2014-07-29","","Yolo","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3181","latifolia","-122.00705","40.73642","Oregon ash","","2019-09-04","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3185","latifolia","-122.005238","40.73738","Oregon ash","","2019-09-04","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3394","latifolia","-118.614322","35.542227","Oregon ash","","2015-05-02","Kern CNPS","Kern","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3528","latifolia","-121.743749","40.832036","Oregon ash","","2020-06-17","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3542","latifolia","-121.947227","40.697837","Oregon ash","","2020-08-27","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3544","latifolia","-121.24578","38.63407","Oregon ash","","2020-08-14","CNPS Sacramento","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3555","latifolia","-121.044627","39.206458","Oregon ash","","2019-05-20","","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3607","latifolia","-120.957404","39.225411","Oregon ash","","2020-09-07","Redbud CNPS","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3612","latifolia","-121.2455","38.63629","Oregon ash","","2020-08-01","CNPS Sacramento","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3613","latifolia","-121.327319","38.597013","Oregon ash","","2020-08-01","CNPS Sacramento","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3615","latifolia","-121.33447","38.590175","Oregon ash","","2020-08-01","CNPS Sacramento","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3624","latifolia","-121.790736","40.648054","Oregon ash","","2020-09-21","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3714","latifolia","-121.191501","39.29397","Oregon ash","","2020-10-13","","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3716","latifolia","-120.857898","39.361724","Oregon ash","","2020-10-13","","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3791","latifolia","-123.78845","39.30331","Oregon ash","","2019-08-01","CNPS DKY","Mendocino","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3805","latifolia","-121.142786","39.126965","Oregon ash","","2020-11-17","","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3869","latifolia","-121.21653","39.189146","Oregon ash","","2020-12-18","","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy3927","latifolia","-121.350661","39.101732","Oregon ash","","2020-12-27","","Yuba","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4028","latifolia","-122.173812","40.275948","Oregon ash","","2020-11-19","","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4038","latifolia","-122.976218","38.451184","Oregon ash","","2014-01-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4056","latifolia","-122.52041","38.45106","Oregon ash","","2019-02-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4055","latifolia","-122.520026","38.287884","Oregon ash","","2015-04-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4060","latifolia","-122.783019","38.146189","Oregon ash","","2017-04-20","Milo Baker CNPS","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4083","latifolia","-121.219084","39.018566","Oregon ash","","2021-04-02","","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4092","latifolia","-122.61702","38.42488","Oregon ash","","2014-12-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4096","latifolia","-122.57175","38.46202","Oregon ash","","2014-12-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4102","latifolia","-122.97099","38.45204","Oregon ash","","2014-01-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4111","latifolia","-123.0064","38.537","Oregon ash","","2002-05-01","Milo Baker CNPS","Sonoma","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4217","latifolia","-122.721656","40.930061","Oregon ash","","2021-07-11","","Trinity","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4258","latifolia","-121.835895","38.023747","Oregon ash","","2021-07-23","","Contra Costa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4284","latifolia","-118.89717","35.4421","Oregon ash","","2021-05-01","Kern CNPS","Kern","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4368","latifolia","-122.969641","40.724039","Oregon ash","","2021-06-10","","Trinity","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4387","latifolia","-121.941668","40.738494","Oregon ash","","2021-10-19","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4400","latifolia","-122.902079","40.700634","Oregon ash","","2021-10-28","","Trinity","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4419","latifolia","-121.689688","40.468333","Oregon ash","","2021-11-17","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4702","latifolia","-121.908047","37.715216","Oregon ash","","2019-01-01","","Alameda","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4755","latifolia","-122.014329","40.107059","Oregon ash","","2022-10-17","","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy4948","latifolia","-123.688657","40.319457","Oregon ash","","2022-08-15","","Humboldt","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy5018","latifolia","-123.606491","41.005941","Oregon ash","","2013-03-30","California Native Plant Society, North Coast Chapter","Humboldt","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy5064","latifolia","-117.580337","34.277653","Oregon ash","","2008-03-01","","San Bernardino","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy5090","latifolia","-121.324851","38.583855","Oregon ash","","2023-04-21","","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy5176","latifolia","-121.823833","40.592348","Oregon ash","","2023-07-05","","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
